hi how are you,general/general_greet
hi how is the weather,weather/weather_query
hi how was your day today,general/general_greet
hi i want to order fried chick with white sauce,takeaway/takeaway_order
hi i will need my coffee brewed at seven am today,iot/iot_coffee
hi olly change the color of lights in my room to red,iot/iot_hue_lightchange
hi olly please send mail to mom i am coming home on this weekend,email/email_sendemail
hi olly this song is too noisy,music/music_dislikeness
Hi please send mail to sam by evening,email/email_sendemail
hi there do you offer home delivery for orders,takeaway/takeaway_query
hi there tell me latest updates of times of india page in facebook,social/social_query
hi what are you doing,general/general_greet
hi what is going on today,general/general_greet
hi what is happening in twitter today,social/social_query
hi what is the hot topic in facebook,social/social_query
hi what kind of pictures you uploaded in pinterest,social/social_query
hi what's going on,general/general_greet
hi,general/general_greet
history of abraham lincoln,qa/qa_factoid
hold,play/play_audiobook
home town weather,weather/weather_query
honda stock price,qa/qa_stock
hoover the carpets around,iot/iot_cleaning
hoover the hallway,iot/iot_cleaning
hot news,news/news_query
hotel california is sung by whom,music/music_query
house can you make all the lights in the house blue,iot/iot_hue_lightchange
house change all lights to blue,iot/iot_hue_lightchange
house lights blue,iot/iot_hue_lightchange
how about a nice game of chess,play/play_game
how about some pizza tonight can you please order a pepperoni large,takeaway/takeaway_order
how about you save this music,music/music_likeness
how about you,general/general_quirky
how are my stocks doing today,qa/qa_stock
how are stocks for google,qa/qa_stock
how are the top ten stocks at the moment,qa/qa_stock
how are you doing today,general/general_greet
how are you doing,general/general_greet
how are you feeling today,general/general_greet
how are you today doing well thank you,general/general_greet
how are you today,general/general_greet
how are you,general/general_greet
how bad is the traffic near the airport,transport/transport_traffic
how bad is the traffic on sunset boulevard,transport/transport_traffic
how bad is traffic this morning,transport/transport_traffic
how big is the cosmos,qa/qa_factoid
how can i contact this person,email/email_querycontact
how can i debone a tilapia,cooking/cooking_recipe
how can i go from boston to new york by train,transport/transport_query
how can i go to rome by train on Wednesday next week,transport/transport_query
how can we prepare biriyani,cooking/cooking_recipe
how close is it to eight pm,datetime/datetime_query
how cold is it,weather/weather_query
how congested is the traffic on my way to work,transport/transport_traffic
how did your day go,general/general_greet
how do i add a new email to my contacts,email/email_sendemail
how do i bake a potato,cooking/cooking_recipe
how do i change the color of the lights,iot/iot_hue_lightchange
how do i check my currency exchange rate,qa/qa_currency
how do i contact charles,email/email_querycontact
how do i cook a hard boiled egg,cooking/cooking_recipe
how do i cook a meatloaf,cooking/cooking_recipe
how do i cook a medium rare steak,cooking/cooking_recipe
how do i cook butter chicken,cooking/cooking_recipe
how do i cook that meal,cooking/cooking_recipe
how do i dial sarah,email/email_querycontact
how do i get the answer to two plus two,qa/qa_maths
how do i get to brighton,transport/transport_query
how do i get to old street,transport/transport_query
how do i make a pizza,cooking/cooking_recipe
how do i make a turkey,cooking/cooking_recipe
how do I make lasagne,cooking/cooking_recipe
how do i make lobster bisque,cooking/cooking_recipe
how do i make mashed potatoes,cooking/cooking_recipe
how do i make meal,cooking/cooking_recipe
how do i make pizza,cooking/cooking_recipe
how do i make tuna casserole from scratch,cooking/cooking_recipe
how do i prepare all my food for cooking,cooking/cooking_recipe
how do i reach sarah,email/email_querycontact
how do i roll sushi,cooking/cooking_recipe
how do i set my coffee machine to make coffee,iot/iot_coffee
how do i set the timer on my coffee machine,iot/iot_coffee
how do i start making lobster bisque,cooking/cooking_recipe
how do i start the robot vacuum cleaner,iot/iot_cleaning
how do i steam rice,cooking/cooking_recipe
how do i subtract four from two,qa/qa_maths
how do you activate the robot vacuum cleaner,iot/iot_cleaning
how do you bbq chicken,cooking/cooking_recipe
how do you cook steak,cooking/cooking_recipe
how do you define it,qa/qa_definition
how do you define problematic,qa/qa_definition
how do you feel after hearing justin bieber's new album,music/music_query
how do you feel today,general/general_greet
how do you feel,general/general_quirky
how do you like being my assistant,general/general_quirky
how do you make spaghetti,cooking/cooking_recipe
how do you make steel,general/general_quirky
how do you make sunny side up eggs,cooking/cooking_recipe
how do you make vegetarian lasagna,cooking/cooking_recipe
how do you pan sear a porterhouse steak,cooking/cooking_recipe
how do you solve three two,qa/qa_maths
how do you subtract numbers,qa/qa_maths
how do you think the world ends,general/general_quirky
how do you turn on the robot vacuum cleaner,iot/iot_cleaning
how do you use an oven,cooking/cooking_recipe
how does an elephant looks like,qa/qa_definition
how does the dollar compare to the pound,qa/qa_currency
how does today look,general/general_greet
how effective will be to buy nike stock,qa/qa_stock
how expensive is google stock,qa/qa_stock
how far away is seattle,qa/qa_factoid
how far away is the nearest rest stop,transport/transport_query
how far does my dollar go in japan,qa/qa_currency
how far is it from new york to japan,transport/transport_query
how far is walmart from here,transport/transport_query
how has your day been today,general/general_greet
how heavy is the traffic on the i fifteen in las vegas this hour,transport/transport_traffic
