Labelled Phrase,Detected Phrase,Intent Id,Intent Name,Top Match Intent Id,Top Match Intent Name,Top Match Score,Entropy,Uncertainty,Margin Score,Result Type,Num Correct Entities,Num Missed Entities,Num Spurious Entities,Labelled Entities,Detected Entities,Combined result type
How much would it cost to get custome stitching done?,How much would it cost to get custome stitching done?,intent-5ADK7SJFZFLX7NIZCX4XDAXK,shopping_issues / price_for_embroidery ,intent-5ADK7SJFZFLX7NIZCX4XDAXK,shopping_issues / price_for_embroidery ,0.983450,0.000000,0.016550,0.000000,Pass,0,0,0,,,Pass
"Hello, the promo code I have been trying to use is coming up invalid","Hello, the promo code I have been trying to use is coming up invalid",intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.982621,0.000000,0.017379,0.000000,Pass,0,0,0,,,Pass
The promo code I'm trying to use is invalid,The promo code I'm trying to use is invalid,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.970872,0.000000,0.029128,0.000000,Pass,0,0,0,,,Pass
I have a problem with my promo code,I have a problem with my promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.969029,0.120217,0.030971,0.042903,Pass,0,0,0,,,Pass
Hi I’m having trouble with the promo code,Hi I’m having trouble with the promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.985918,0.000000,0.014082,0.000000,Pass,0,0,0,,,Pass
My promo code isn't working,My promo code isn't working,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.988118,0.000000,0.011882,0.000000,Pass,0,0,0,,,Pass
My promo code is invalid or something,My promo code is invalid or something,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.968474,0.000000,0.031526,0.000000,Pass,0,0,0,,,Pass
Hello. I have an issue with my promo code,Hello. I have an issue with my promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.972499,0.108908,0.027501,0.038150,Pass,0,0,0,,,Pass
"Hi, my promo code isn't working!","Hi, my promo code isn't working!",intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.983584,0.000000,0.016416,0.000000,Pass,0,0,0,,,Pass
promo code issue,promo code issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.971516,0.000000,0.028484,0.000000,Pass,0,0,0,,,Pass
I am having trouble using a promo code,I am having trouble using a promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.985187,0.000000,0.014813,0.000000,Pass,0,0,0,,,Pass
Promo code I'm using is not working,Promo code I'm using is not working,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.975185,0.000000,0.024815,0.000000,Pass,0,0,0,,,Pass
"I'm having trouble today, my promo code isn't working","I'm having trouble today, my promo code isn't working",intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.974637,0.000000,0.025363,0.000000,Pass,0,0,0,,,Pass
Hi I'm having a problem with a promo code. Can you help?,Hi I'm having a problem with a promo code. Can you help?,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.977919,0.000000,0.022081,0.000000,Pass,0,0,0,,,Pass
Hello. I have a problem with my promo code. Can you help me?,Hello. I have a problem with my promo code. Can you help me?,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.972195,0.000000,0.027805,0.000000,Pass,0,0,0,,,Pass
I'm having trouble using a promo code.,I'm having trouble using a promo code.,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.985140,0.000000,0.014860,0.000000,Pass,0,0,0,,,Pass
Hi! The promo code I'm trying to use isnt working,Hi! The promo code I'm trying to use isnt working,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.987590,0.000000,0.012410,0.000000,Pass,0,0,0,,,Pass
Hello. I have a problem with my promo code,Hello. I have a problem with my promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.978870,0.000000,0.021130,0.000000,Pass,0,0,0,,,Pass
I have an issue with my promo code,I have an issue with my promo code,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.968793,0.127981,0.031207,0.044669,Pass,0,0,0,,,Pass
Hi! My promo code that I got 2 days ago is not working,Hi! My promo code that I got 2 days ago is not working,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,intent-C34LVHBH5NL2RPGY7QZWK2LE,technical_issues / promo_code_issue,0.984986,0.000000,0.015014,0.000000,Pass,0,0,0,,,Pass
I might want a premium membership,I might want a premium membership,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.904174,0.273042,0.095826,0.133987,Pass,0,0,0,,,Pass
I want to make sure I have a premium subscription,I want to make sure I have a premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.764149,0.458737,0.235851,0.348478,Pass,0,0,0,,,Pass
I need to extend my premium subscription,I need to extend my premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.694564,0.524622,0.305436,0.482488,Pass,0,0,0,,,Pass
I would like to extend my premium subscription,I would like to extend my premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.593162,0.565822,0.406838,0.685864,Pass,0,0,0,,,Pass
i want to get a premium membership,i want to get a premium membership,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.854732,0.368729,0.145268,0.198056,Pass,0,0,0,,,Pass
for premium subscription,for premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.954414,0.179263,0.045586,0.066098,Pass,0,0,0,,,Pass
I want to sign up for a premium subscription,I want to sign up for a premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.869628,0.348509,0.130372,0.217652,Pass,0,0,0,,,Pass
I want to make sure I keep my premium subscription,I want to make sure I keep my premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.820630,0.480460,0.179370,0.278777,Pass,0,0,0,,,Pass
To a premium membership,To a premium membership,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.905227,0.304608,0.094773,0.159789,Pass,0,0,0,,,Pass
I amount of the premium subscription,I amount of the premium subscription,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.882050,0.273837,0.117950,0.149173,Pass,0,0,0,,,Pass
I was interested in premium membership,I was interested in premium membership,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.618411,0.572281,0.381589,0.704596,Pass,0,0,0,,,Pass
I still want premium service,I still want premium service,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,intent-DEO3LIIWAVIY3D3R3P72WQSX,membership_enquiries / upgrade_account,0.889131,0.290098,0.110869,0.152143,Pass,0,0,0,,,Pass
I'm wondering specifically how long the premium membership lasts for once you get it.,I'm wondering specifically how long the premium membership lasts for once you get it.,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.973685,0.000000,0.026315,0.000000,Pass,0,0,0,,,Pass
how long does premium membership last?,how long does premium membership last?,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.908810,0.264225,0.091190,0.124622,Pass,0,0,0,,,Pass
Hi! I was looking at doing some shopping and wanted to know how long does the premium membership lasts once I get it,Hi! I was looking at doing some shopping and wanted to know how long does the premium membership lasts once I get it,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.972245,0.115992,0.027755,0.039743,Pass,0,0,0,,,Pass
Hello I wanted to know how long a premium membership lasts?,Hello I wanted to know how long a premium membership lasts?,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.961156,0.153444,0.038844,0.055524,Pass,0,0,0,,,Pass
I would like to know how long a premium membership lasts. I just bought one and I need to know how long I'll have these amazing benefits,I would like to know how long a premium membership lasts. I just bought one and I need to know how long I'll have these amazing benefits,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.916995,0.354589,0.083005,0.141644,Pass,0,0,0,,,Pass
how long premium lasts,how long premium lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.972354,0.120301,0.027646,0.040547,Pass,0,0,0,,,Pass
Can you tell me how long premium membership lasts after someone gets it?,Can you tell me how long premium membership lasts after someone gets it?,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.970142,0.126498,0.029858,0.043405,Pass,0,0,0,,,Pass
how long premium membership lasts for.,how long premium membership lasts for.,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.861221,0.358944,0.138779,0.215723,Pass,0,0,0,,,Pass
hi.....i am curious about how long a premium membership lasts. I have plans for buying a couple of things and I was curious about that particular membership.,hi.....i am curious about how long a premium membership lasts. I have plans for buying a couple of things and I was curious about that particular membership.,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.885875,0.320915,0.114125,0.190203,Pass,0,0,0,,,Pass
"Hello, could you tell me how long the premium membership lasts?","Hello, could you tell me how long the premium membership lasts?",intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.923987,0.246213,0.076013,0.125370,Pass,0,0,0,,,Pass
how long does a premium membership last?,how long does a premium membership last?,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.917034,0.241615,0.082966,0.114441,Pass,0,0,0,,,Pass
How long does a premium subscription last?,How long does a premium subscription last?,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.826556,0.385483,0.173444,0.234446,Pass,0,0,0,,,Pass
I was wondering if you could tell me how long a premium membership lasts. I want make some gift purchases while in my membership period.,I was wondering if you could tell me how long a premium membership lasts. I want make some gift purchases while in my membership period.,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,intent-H7YP2A6XY5MXVLVLCNHKNMVE,membership_enquiries / how_long_premium_lasts,0.923428,0.224707,0.076572,0.107025,Pass,0,0,0,,,Pass
What happens if I am late on a payment?,What happens if I am late on a payment?,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.991214,0.000000,0.008786,0.000000,Pass,0,0,0,,,Pass
"yes, i would like to know what happens if i'm late on a subscription payment?","yes, i would like to know what happens if i'm late on a subscription payment?",intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.809440,0.374243,0.190560,0.256095,Pass,0,0,0,,,Pass
What happens if I'm late on a subscription payment?,What happens if I'm late on a subscription payment?,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.986495,0.000000,0.013505,0.000000,Pass,0,0,0,,,Pass
"Hi, I was wondering what happens if I'm late paying my subscription fee?","Hi, I was wondering what happens if I'm late paying my subscription fee?",intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.966714,0.123778,0.033286,0.045285,Pass,0,0,0,,,Pass
"Hello, what happens if I'm late on a subscription payment?","Hello, what happens if I'm late on a subscription payment?",intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.981616,0.000000,0.018384,0.000000,Pass,0,0,0,,,Pass
"Hi, what happens if i am late with the subscription payment","Hi, what happens if i am late with the subscription payment",intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.987448,0.000000,0.012552,0.000000,Pass,0,0,0,,,Pass
What happens when you are late on a subscription payment?,What happens when you are late on a subscription payment?,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.983741,0.000000,0.016259,0.000000,Pass,0,0,0,,,Pass
Hello! What happens if I am late on a subsciption payment?,Hello! What happens if I am late on a subsciption payment?,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.990956,0.000000,0.009044,0.000000,Pass,0,0,0,,,Pass
Hi. What happens if I’m late on subscription payment,Hi. What happens if I’m late on subscription payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.983381,0.000000,0.016619,0.000000,Pass,0,0,0,,,Pass
I need to purchase some things and I was wondering what would happen if I was late on a subscription payment?,I need to purchase some things and I was wondering what would happen if I was late on a subscription payment?,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.975791,0.000000,0.024209,0.000000,Pass,0,0,0,,,Pass
Yes i would like to know what woudl happen if i was late on my subscription payment,Yes i would like to know what woudl happen if i was late on my subscription payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,intent-BEWQK3T3E5KLJA35NGFSZOOM,membership_enquiries / what_happens_if_late_with_payment,0.884022,0.263528,0.115978,0.150846,Pass,0,0,0,,,Pass
